"path","extension","bytes"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\21.png",".png","30122"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\22.png",".png","28585"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\23.png",".png","27230"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\24.png",".png","24546"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\3.png",".png","24275"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\4.png",".png","24275"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\5.png",".png","21361"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\6.png",".png","21361"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\7.png",".png","21361"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\8.png",".png","39070"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\9.png",".png","39070"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\0.png",".png","49022"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\1.png",".png","66941"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\10.png",".png","31014"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\11.png",".png","30401"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\12.png",".png","30997"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\13.png",".png","31603"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\14.png",".png","31720"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\15.png",".png","31448"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\16.png",".png","31173"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\17.png",".png","30049"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\18.png",".png","28313"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\19.png",".png","29169"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\2.png",".png","74274"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\20.png",".png","29231"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\21.png",".png","28372"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\22.png",".png","26479"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\23.png",".png","20094"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\3.png",".png","49645"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\4.png",".png","36045"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\5.png",".png","29500"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\6.png",".png","30766"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\7.png",".png","31445"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\8.png",".png","31517"
"FreeKill-sourcecode\packages\standard_cards\image\anim\eight_diagram\9.png",".png","31639"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\0.png",".png","4237"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\1.png",".png","4219"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\10.png",".png","8409"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\11.png",".png","8597"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\12.png",".png","8858"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\13.png",".png","9830"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\14.png",".png","41266"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\15.png",".png","43614"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\16.png",".png","43608"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\17.png",".png","43437"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\18.png",".png","45788"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\19.png",".png","41669"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\2.png",".png","5014"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\20.png",".png","37704"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\21.png",".png","37098"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\22.png",".png","36129"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\23.png",".png","33602"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\24.png",".png","28459"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\3.png",".png","4979"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\4.png",".png","5357"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\5.png",".png","6492"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\6.png",".png","6639"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\7.png",".png","6957"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\8.png",".png","6853"
"FreeKill-sourcecode\packages\standard_cards\image\anim\halberd\9.png",".png","7516"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\0.png",".png","1933"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\1.png",".png","2164"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\10.png",".png","26819"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\11.png",".png","33252"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\12.png",".png","33252"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\13.png",".png","37395"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\14.png",".png","40966"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\15.png",".png","43493"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\16.png",".png","43596"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\17.png",".png","41366"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\18.png",".png","8255"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\19.png",".png","8255"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\2.png",".png","2285"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\20.png",".png","8255"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\21.png",".png","8255"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\22.png",".png","8255"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\23.png",".png","7904"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\24.png",".png","7404"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\3.png",".png","2477"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\4.png",".png","3084"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\5.png",".png","2688"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\6.png",".png","3551"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\7.png",".png","3254"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\8.png",".png","4365"
"FreeKill-sourcecode\packages\standard_cards\image\anim\ice_sword\9.png",".png","17027"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\0.png",".png","2977"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\1.png",".png","10945"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\10.png",".png","90421"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\11.png",".png","80287"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\12.png",".png","68514"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\13.png",".png","51237"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\14.png",".png","18826"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\15.png",".png","18826"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\16.png",".png","18826"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\17.png",".png","18826"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\18.png",".png","18826"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\19.png",".png","18826"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\2.png",".png","35918"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\20.png",".png","18826"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\21.png",".png","17936"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\22.png",".png","15500"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\3.png",".png","27147"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\4.png",".png","36375"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\5.png",".png","71985"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\6.png",".png","87441"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\7.png",".png","94832"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\8.png",".png","94360"
"FreeKill-sourcecode\packages\standard_cards\image\anim\jink\9.png",".png","94360"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\0.png",".png","1401"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\1.png",".png","2194"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\10.png",".png","12867"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\11.png",".png","17029"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\12.png",".png","22169"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\13.png",".png","31865"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\14.png",".png","38622"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\15.png",".png","38436"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\16.png",".png","38391"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\17.png",".png","38198"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\18.png",".png","40705"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\19.png",".png","47511"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\2.png",".png","3259"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\20.png",".png","52964"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\21.png",".png","9248"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\22.png",".png","9248"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\23.png",".png","9248"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\24.png",".png","8428"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\25.png",".png","8213"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\3.png",".png","3252"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\4.png",".png","4325"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\5.png",".png","4898"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\6.png",".png","6000"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\7.png",".png","6463"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\8.png",".png","8728"
"FreeKill-sourcecode\packages\standard_cards\image\anim\kylin_bow\9.png",".png","10126"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\0.png",".png","3675"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\1.png",".png","8045"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\10.png",".png","27733"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\11.png",".png","26269"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\12.png",".png","32012"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\13.png",".png","46848"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\14.png",".png","48756"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\15.png",".png","48643"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\16.png",".png","46959"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\17.png",".png","49002"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\18.png",".png","51881"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\19.png",".png","70745"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\2.png",".png","13748"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\20.png",".png","47010"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\21.png",".png","45806"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\22.png",".png","41250"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\23.png",".png","32050"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\3.png",".png","20593"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\4.png",".png","24477"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\5.png",".png","24366"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\6.png",".png","24301"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\7.png",".png","24445"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\8.png",".png","25993"
"FreeKill-sourcecode\packages\standard_cards\image\anim\nioh_shield\9.png",".png","37671"
"FreeKill-sourcecode\packages\standard_cards\image\anim\peach\0.png",".png","43835"
"FreeKill-sourcecode\packages\standard_cards\image\anim\peach\1.png",".png","45483"
"FreeKill-sourcecode\packages\standard_cards\image\anim\peach\10.png",".png","47799"
"FreeKill-sourcecode\packages\standard_cards\image\anim\peach\11.png",".png","42726"
"FreeKill-sourcecode\packages\standard_cards\image\anim\peach\12.png",".png","42393"
"FreeKill-sourcecode\packages\standard_cards\image\anim\peach\13.png",".png","37745"
"FreeKill-sourcecode\packages\standard_cards\image\anim\peach\14.png",".png","34235"
"FreeKill-sourcecode\packages\standard_cards\image\anim\peach\15.png",".png","14820"
"FreeKill-sourcecode\packages\standard_cards\image\anim\peach\16.png",".png","13496"
"FreeKill-sourcecode\packages\standard_cards\image\anim\peach\2.png",".png","47648"
"FreeKill-sourcecode\packages\standard_cards\image\anim\peach\3.png",".png","47850"
"FreeKill-sourcecode\packages\standard_cards\image\anim\peach\4.png",".png","46909"
"FreeKill-sourcecode\packages\standard_cards\image\anim\peach\5.png",".png","49452"
"FreeKill-sourcecode\packages\standard_cards\image\anim\peach\6.png",".png","48795"
"FreeKill-sourcecode\packages\standard_cards\image\anim\peach\7.png",".png","53165"
"FreeKill-sourcecode\packages\standard_cards\image\anim\peach\8.png",".png","52051"
"FreeKill-sourcecode\packages\standard_cards\image\anim\peach\9.png",".png","53000"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\0.png",".png","33010"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\1.png",".png","33010"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\10.png",".png","29924"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\11.png",".png","29924"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\12.png",".png","1840"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\13.png",".png","8836"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\14.png",".png","18756"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\15.png",".png","25635"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\16.png",".png","25635"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\17.png",".png","25635"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\18.png",".png","25635"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\19.png",".png","25635"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\2.png",".png","37255"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\20.png",".png","23450"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\21.png",".png","21467"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\22.png",".png","21467"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\23.png",".png","17742"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\3.png",".png","37255"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\4.png",".png","31218"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\5.png",".png","31218"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\6.png",".png","31730"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\7.png",".png","31730"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\8.png",".png","35692"
"FreeKill-sourcecode\packages\standard_cards\image\anim\qinggang_sword\9.png",".png","35692"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\0.png",".png","3232"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\1.png",".png","3232"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\10.png",".png","33600"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\11.png",".png","33739"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\12.png",".png","33682"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\13.png",".png","33594"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\14.png",".png","33547"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\15.png",".png","33547"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\16.png",".png","33547"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\17.png",".png","33547"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\18.png",".png","33547"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\19.png",".png","33547"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\2.png",".png","3232"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\20.png",".png","33547"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\21.png",".png","33547"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\22.png",".png","31745"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\23.png",".png","31200"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\3.png",".png","35164"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\4.png",".png","44437"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\5.png",".png","43692"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\6.png",".png","43857"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\7.png",".png","42962"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\8.png",".png","42055"
"FreeKill-sourcecode\packages\standard_cards\image\anim\slash\9.png",".png","33486"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\0.png",".png","23139"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\1.png",".png","8838"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\10.png",".png","42039"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\11.png",".png","43711"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\12.png",".png","47238"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\13.png",".png","48557"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\14.png",".png","47320"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\15.png",".png","47283"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\16.png",".png","46064"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\17.png",".png","87887"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\18.png",".png","48470"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\19.png",".png","34604"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\2.png",".png","8033"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\20.png",".png","34599"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\21.png",".png","34599"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\22.png",".png","34295"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\23.png",".png","33111"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\24.png",".png","18399"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\3.png",".png","6996"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\4.png",".png","5032"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\5.png",".png","5032"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\6.png",".png","4097"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\7.png",".png","43329"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\8.png",".png","44011"
"FreeKill-sourcecode\packages\standard_cards\image\anim\spear\9.png",".png","44011"
"FreeKill-sourcecode\packages\standard_cards\image\card\amazing_grace.png",".png","24636"
"FreeKill-sourcecode\packages\standard_cards\image\card\archery_attack.png",".png","26710"
"FreeKill-sourcecode\packages\standard_cards\image\card\axe.png",".png","22500"
"FreeKill-sourcecode\packages\standard_cards\image\card\blade.png",".png","23690"
"FreeKill-sourcecode\packages\standard_cards\image\card\chitu.png",".png","23342"
"FreeKill-sourcecode\packages\standard_cards\image\card\collateral.png",".png","26035"
"FreeKill-sourcecode\packages\standard_cards\image\card\crossbow.png",".png","23718"
"FreeKill-sourcecode\packages\standard_cards\image\card\dayuan.png",".png","23723"
"FreeKill-sourcecode\packages\standard_cards\image\card\delayedTrick\indulgence.png",".png","3105"
"FreeKill-sourcecode\packages\standard_cards\image\card\delayedTrick\lightning.png",".png","2998"
"FreeKill-sourcecode\packages\standard_cards\image\card\dilu.png",".png","21733"
"FreeKill-sourcecode\packages\standard_cards\image\card\dismantlement.png",".png","25120"
"FreeKill-sourcecode\packages\standard_cards\image\card\double_swords.png",".png","24574"
"FreeKill-sourcecode\packages\standard_cards\image\card\duel.png",".png","25008"
"FreeKill-sourcecode\packages\standard_cards\image\card\eight_diagram.png",".png","21762"
"FreeKill-sourcecode\packages\standard_cards\image\card\equipIcon\axe.png",".png","321"
"FreeKill-sourcecode\packages\standard_cards\image\card\equipIcon\blade.png",".png","274"
"FreeKill-sourcecode\packages\standard_cards\image\card\equipIcon\crossbow.png",".png","380"
"FreeKill-sourcecode\packages\standard_cards\image\card\equipIcon\double_swords.png",".png","624"
"FreeKill-sourcecode\packages\standard_cards\image\card\equipIcon\eight_diagram.png",".png","512"
"FreeKill-sourcecode\packages\standard_cards\image\card\equipIcon\halberd.png",".png","267"
"FreeKill-sourcecode\packages\standard_cards\image\card\equipIcon\horse.png",".png","406"
"FreeKill-sourcecode\packages\standard_cards\image\card\equipIcon\ice_sword.png",".png","335"
"FreeKill-sourcecode\packages\standard_cards\image\card\equipIcon\kylin_bow.png",".png","238"
"FreeKill-sourcecode\packages\standard_cards\image\card\equipIcon\nioh_shield.png",".png","371"
"FreeKill-sourcecode\packages\standard_cards\image\card\equipIcon\qinggang_sword.png",".png","273"
"FreeKill-sourcecode\packages\standard_cards\image\card\equipIcon\spear.png",".png","289"
"FreeKill-sourcecode\packages\standard_cards\image\card\ex_nihilo.png",".png","25482"
"FreeKill-sourcecode\packages\standard_cards\image\card\god_salvation.png",".png","27210"
"FreeKill-sourcecode\packages\standard_cards\image\card\halberd.png",".png","23461"
"FreeKill-sourcecode\packages\standard_cards\image\card\ice_sword.png",".png","22461"
"FreeKill-sourcecode\packages\standard_cards\image\card\indulgence.png",".png","25852"
"FreeKill-sourcecode\packages\standard_cards\image\card\jink.png",".png","27525"
"FreeKill-sourcecode\packages\standard_cards\image\card\jueying.png",".png","22711"
"FreeKill-sourcecode\packages\standard_cards\image\card\kylin_bow.png",".png","22430"
"FreeKill-sourcecode\packages\standard_cards\image\card\lightning.png",".png","18350"
"FreeKill-sourcecode\packages\standard_cards\image\card\nioh_shield.png",".png","23492"
"FreeKill-sourcecode\packages\standard_cards\image\card\nullification.png",".png","26967"
"FreeKill-sourcecode\packages\standard_cards\image\card\peach.png",".png","25933"
"FreeKill-sourcecode\packages\standard_cards\image\card\qinggang_sword.png",".png","22098"
"FreeKill-sourcecode\packages\standard_cards\image\card\savage_assault.png",".png","25758"
"FreeKill-sourcecode\packages\standard_cards\image\card\slash.png",".png","27919"
"FreeKill-sourcecode\packages\standard_cards\image\card\snatch.png",".png","27817"
"FreeKill-sourcecode\packages\standard_cards\image\card\spear.png",".png","22814"
"FreeKill-sourcecode\packages\standard_cards\image\card\zhuahuangfeidian.png",".png","24605"
"FreeKill-sourcecode\packages\standard_cards\image\card\zixing.png",".png","23428"
"FreeKill-sourcecode\packages\test\audio\death\mouxusheng.mp3",".mp3","71328"
"FreeKill-sourcecode\packages\test\audio\skill\change_hero.mp3",".mp3","52872"
"FreeKill-sourcecode\packages\test\audio\skill\cheat.mp3",".mp3","30005"
"FreeKill-sourcecode\packages\test\audio\skill\control.mp3",".mp3","38304"
"FreeKill-sourcecode\packages\test\audio\skill\damage_maker.mp3",".mp3","60000"
"FreeKill-sourcecode\packages\test\audio\skill\test_zhenggong.mp3",".mp3","75504"
"FreeKill-sourcecode\packages\test\image\generals\blank_nvshibing.jpg",".jpg","35086"
"FreeKill-sourcecode\packages\test\image\generals\blank_shibing.jpg",".jpg","32175"
"FreeKill-sourcecode\packages\test\image\generals\mouxusheng.jpg",".jpg","14264"
